ID,Location,Date,Time
green,jio,2016-02-23 23:45:18.166476
blue,jio,2016-02-23 23:45:18.167683
green,jio,2016-02-23 23:45:18.170961
blue,jio,2016-02-23 23:45:18.171376
grey,jio,2016-02-23 23:45:18.171734
green,jio,2016-02-23 23:45:18.408369
blue,jio,2016-02-23 23:45:18.410019
grey,jio,2016-02-23 23:45:18.434193
green,jio,2016-02-23 23:45:19.500728
blue,jio,2016-02-23 23:45:19.501000
grey,jio,2016-02-23 23:45:19.501269
green,jio,2016-02-23 23:45:19.502048
blue,jio,2016-02-23 23:45:19.502502
grey,jio,2016-02-23 23:45:19.502745
green,jio,2016-02-23 23:46:15.832263
blue,jio,2016-02-23 23:46:15.833215
grey,jio,2016-02-23 23:46:15.834419
green,jio,2016-02-23 23:46:15.836686
blue,jio,2016-02-23 23:46:15.837571
grey,jio,2016-02-23 23:46:15.838857
green,jio,2016-02-23 23:46:15.968334
blue,jio,2016-02-23 23:46:15.969076
grey,jio,2016-02-23 23:46:15.969715
green,jio,2016-02-23 23:46:15.990005
blue,jio,2016-02-23 23:46:15.990385
grey,jio,2016-02-23 23:46:15.990778
green,jio,2016-02-23 23:46:16.128899
blue,jio,2016-02-23 23:46:16.143214
grey,jio,2016-02-23 23:46:16.173726
green,jio,2016-02-23 23:46:16.789126
blue,jio,2016-02-23 23:46:16.789301
grey,jio,2016-02-23 23:46:16.789477
green,jio,2016-02-23 23:46:17.125283
blue,jio,2016-02-23 23:46:17.126143
grey,jio,2016-02-23 23:46:17.126794
green,jio,2016-02-23 23:46:17.128495
blue,jio,2016-02-23 23:46:17.129119
grey,jio,2016-02-23 23:46:17.129660
green,jio,2016-02-23 23:46:42.210724
blue,jio,2016-02-23 23:46:42.211092
grey,jio,2016-02-23 23:46:42.211586
green,jio,2016-02-23 23:46:42.212581
blue,jio,2016-02-23 23:46:42.213349
grey,jio,2016-02-23 23:46:42.213895
green,jio,2016-02-23 23:46:43.430794
blue,jio,2016-02-23 23:46:43.431100
grey,jio,2016-02-23 23:46:43.431564
green,jio,2016-02-23 23:46:43.432620
blue,jio,2016-02-23 23:46:43.433630
grey,jio,2016-02-23 23:46:43.434102
green,jio,2016-02-23 23:46:44.587885
blue,jio,2016-02-23 23:46:44.588194
grey,jio,2016-02-23 23:46:44.588702
green,jio,2016-02-23 23:46:44.589765
blue,jio,2016-02-23 23:46:44.590373
grey,jio,2016-02-23 23:46:44.590891
green,jio,2016-02-23 23:46:45.370698
blue,jio,2016-02-23 23:46:45.370981
grey,jio,2016-02-23 23:46:45.371448
green,jio,2016-02-23 23:46:45.372443
blue,jio,2016-02-23 23:46:45.373211
grey,jio,2016-02-23 23:46:45.373433
green,jio,2016-02-23 23:46:47.130935
blue,jio,2016-02-23 23:46:47.131287
grey,jio,2016-02-23 23:46:47.131993
green,jio,2016-02-23 23:46:47.133278
blue,jio,2016-02-23 23:46:47.133683
grey,jio,2016-02-23 23:46:47.134109
green,jio,2016-02-23 23:46:47.987909
blue,jio,2016-02-23 23:46:47.988464
grey,jio,2016-02-23 23:46:47.988840
green,jio,2016-02-23 23:46:47.991313
blue,jio,2016-02-23 23:46:47.991523
grey,jio,2016-02-23 23:46:47.991710
green,jio,2016-02-23 23:46:47.995525
blue,jio,2016-02-23 23:46:47.995808
grey,jio,2016-02-23 23:46:47.996114
green,jio,2016-02-23 23:46:48.750920
blue,jio,2016-02-23 23:46:48.751242
grey,jio,2016-02-23 23:46:48.751783
green,jio,2016-02-23 23:46:48.752486
blue,jio,2016-02-23 23:46:48.752911
grey,jio,2016-02-23 23:46:48.753903
green,jio,2016-02-23 23:46:49.315193
blue,jio,2016-02-23 23:46:49.315525
grey,jio,2016-02-23 23:46:49.315855
green,jio,2016-02-23 23:46:49.316851
blue,jio,2016-02-23 23:46:49.317313
grey,jio,2016-02-23 23:46:49.317971
green,jio,2016-02-23 23:46:50.876826
blue,jio,2016-02-23 23:46:50.877137
grey,jio,2016-02-23 23:46:50.877429
green,jio,2016-02-23 23:46:51.160933
blue,jio,2016-02-23 23:46:51.161296
grey,jio,2016-02-23 23:46:51.163117
green,jio,2016-02-23 23:46:51.162328
blue,jio,2016-02-23 23:46:51.162701
green,jio,2016-02-23 23:46:51.226792
blue,jio,2016-02-23 23:46:51.227162
grey,jio,2016-02-23 23:46:51.227564
green,jio,2016-02-23 23:46:51.228462
blue,jio,2016-02-23 23:46:51.228765
grey,jio,2016-02-23 23:46:51.229110
green,jio,2016-02-23 23:46:56.316183
blue,jio,2016-02-23 23:46:56.316752
grey,jio,2016-02-23 23:46:56.317491
green,jio,2016-02-23 23:46:57.466274
blue,jio,2016-02-23 23:46:57.466555
grey,jio,2016-02-23 23:46:57.467016
green,jio,2016-02-23 23:46:59.079490
blue,jio,2016-02-23 23:46:59.079889
grey,jio,2016-02-23 23:46:59.080368
green,jio,2016-02-23 23:46:59.083146
blue,jio,2016-02-23 23:46:59.083557
grey,jio,2016-02-23 23:46:59.083827
green,jio,2016-02-23 23:46:59.705979
blue,jio,2016-02-23 23:46:59.706306
grey,jio,2016-02-23 23:46:59.706586
green,jio,2016-02-23 23:47:01.068946
blue,jio,2016-02-23 23:47:01.069330
grey,jio,2016-02-23 23:47:01.069932
green,jio,2016-02-23 23:47:01.071190
blue,jio,2016-02-23 23:47:01.071537
grey,jio,2016-02-23 23:47:01.072361
green,jio,2016-02-23 23:47:02.381108
blue,jio,2016-02-23 23:47:02.381531
grey,jio,2016-02-23 23:47:02.381935
green,jio,2016-02-23 23:47:02.382803
blue,jio,2016-02-23 23:47:02.383175
grey,jio,2016-02-23 23:47:02.383577
green,jio,2016-02-23 23:47:03.480936
blue,jio,2016-02-23 23:47:03.481319
grey,jio,2016-02-23 23:47:03.481625
green,jio,2016-02-23 23:47:03.482554
blue,jio,2016-02-23 23:47:03.482911
grey,jio,2016-02-23 23:47:03.483552
green,jio,2016-02-23 23:47:03.565080
blue,jio,2016-02-23 23:47:03.565727
grey,jio,2016-02-23 23:47:03.566150
green,jio,2016-02-23 23:47:04.613197
blue,jio,2016-02-23 23:47:04.613531
grey,jio,2016-02-23 23:47:04.614213
green,jio,2016-02-23 23:47:04.616062
blue,jio,2016-02-23 23:47:04.616630
grey,jio,2016-02-23 23:47:04.616908
green,jio,2016-02-23 23:47:17.466041
blue,jio,2016-02-23 23:47:17.466957
grey,jio,2016-02-23 23:47:17.467266
green,jio,2016-02-23 23:47:25.710751
blue,jio,2016-02-23 23:47:25.711331
grey,jio,2016-02-23 23:47:25.711602
green,jio,2016-02-23 23:47:28.928769
blue,jio,2016-02-23 23:47:28.929157
grey,jio,2016-02-23 23:47:28.929450
green,jio,2016-02-23 23:47:29.555301
blue,jio,2016-02-23 23:47:29.562737
grey,jio,2016-02-23 23:47:29.563196
green,jio,2016-02-23 23:47:29.563957
blue,jio,2016-02-23 23:47:29.564201
grey,jio,2016-02-23 23:47:29.564456
green,jio,2016-02-23 23:47:32.361015
blue,jio,2016-02-23 23:47:32.361239
grey,jio,2016-02-23 23:47:32.361449
green,jio,2016-02-23 23:47:33.314772
blue,jio,2016-02-23 23:47:33.317116
grey,jio,2016-02-23 23:47:33.319454
green,jio,2016-02-23 23:47:33.318594
blue,jio,2016-02-23 23:47:33.319032
green,jio,2016-02-23 23:47:40.311409
blue,jio,2016-02-23 23:47:40.312144
grey,jio,2016-02-23 23:47:40.312778
green,jio,2016-02-23 23:47:49.530917
blue,jio,2016-02-23 23:47:49.531194
grey,jio,2016-02-23 23:47:49.531422
green,jio,2016-02-23 23:47:51.003304
blue,jio,2016-02-23 23:47:51.003627
grey,jio,2016-02-23 23:47:51.008116
green,jio,2016-02-23 23:47:51.006332
blue,jio,2016-02-23 23:47:51.007240
green,jio,2016-02-23 23:47:51.291392
blue,jio,2016-02-23 23:47:51.292258
grey,jio,2016-02-23 23:47:51.293372
green,jio,2016-02-23 23:47:51.297158
blue,jio,2016-02-23 23:47:51.297974
grey,jio,2016-02-23 23:47:51.299088
green,jio,2016-02-23 23:47:52.955427
