ID,Location,Date,Time
green,lol,2016-02-24 00:19:26.489082
blue,lol,2016-02-24 00:19:26.489207
grey,lol,2016-02-24 00:19:26.489319
green,lol,2016-02-24 00:19:31.299908
blue,lol,2016-02-24 00:19:31.300209
grey,lol,2016-02-24 00:19:31.300706
green,lol,2016-02-24 00:19:36.999649
blue,lol,2016-02-24 00:19:37.000073
grey,lol,2016-02-24 00:19:37.000432
green,lol,2016-02-24 00:19:42.232389
blue,lol,2016-02-24 00:19:42.232750
grey,lol,2016-02-24 00:19:42.233229
green,lol,2016-02-24 00:19:47.568828
blue,lol,2016-02-24 00:19:47.569091
grey,lol,2016-02-24 00:19:47.569531
green,lol,2016-02-24 00:19:52.701946
blue,lol,2016-02-24 00:19:52.702357
grey,lol,2016-02-24 00:19:52.702901
green,lol,2016-02-24 00:19:58.796874
blue,lol,2016-02-24 00:19:58.797245
grey,lol,2016-02-24 00:19:58.797582
green,lol,2016-02-24 00:20:05.557289
blue,lol,2016-02-24 00:20:05.557625
grey,lol,2016-02-24 00:20:05.558088
green,lol,2016-02-24 00:20:22.621737
blue,lol,2016-02-24 00:20:22.622058
grey,lol,2016-02-24 00:20:22.622348
