ID,Location,Date,Time
black,456,2016-02-24 00:14:34.504436
black,456,2016-02-24 00:14:34.506819
black,456,2016-02-24 00:14:34.577381
black,456,2016-02-24 00:14:34.582379
black,456,2016-02-24 00:14:34.928883
black,456,2016-02-24 00:14:34.931725
black,456,2016-02-24 00:14:36.352651
black,456,2016-02-24 00:14:44.817353
black,456,2016-02-24 00:14:44.819412
black,456,2016-02-24 00:14:45.200343
black,456,2016-02-24 00:14:45.207238
black,456,2016-02-24 00:14:45.258136
black,456,2016-02-24 00:14:50.740348
black,456,2016-02-24 00:14:50.799775
black,456,2016-02-24 00:14:50.811323
black,456,2016-02-24 00:14:50.817831
black,456,2016-02-24 00:14:50.860355
black,456,2016-02-24 00:14:50.862492
black,456,2016-02-24 00:14:50.986642
black,456,2016-02-24 00:14:50.989654
black,456,2016-02-24 00:14:51.081177
black,456,2016-02-24 00:15:00.987885
black,456,2016-02-24 00:15:01.022072
black,456,2016-02-24 00:15:01.026433
black,456,2016-02-24 00:15:01.034860
black,456,2016-02-24 00:15:01.050046
black,456,2016-02-24 00:15:01.076515
black,456,2016-02-24 00:15:11.278434
black,456,2016-02-24 00:15:11.830360
black,456,2016-02-24 00:15:11.834905
black,456,2016-02-24 00:15:17.086478
black,456,2016-02-24 00:15:17.088527
black,456,2016-02-24 00:15:17.138606
black,456,2016-02-24 00:15:17.156138
black,456,2016-02-24 00:15:17.163265
black,456,2016-02-24 00:15:17.280347
black,456,2016-02-24 00:15:17.282211
black,456,2016-02-24 00:15:17.813505
black,456,2016-02-24 00:15:17.823801
black,456,2016-02-24 00:15:24.942769
black,456,2016-02-24 00:15:25.064573
black,456,2016-02-24 00:15:25.712120
black,456,2016-02-24 00:15:25.714495
black,456,2016-02-24 00:15:26.479351
black,456,2016-02-24 00:15:26.481359
black,456,2016-02-24 00:15:26.699923
black,456,2016-02-24 00:15:26.703557
black,456,2016-02-24 00:15:26.707144
black,456,2016-02-24 00:15:26.709763
black,456,2016-02-24 00:15:26.756128
black,456,2016-02-24 00:15:31.481371
black,456,2016-02-24 00:15:40.994524
black,456,2016-02-24 00:15:50.477797
black,456,2016-02-24 00:16:04.172262
black,456,2016-02-24 00:16:06.004674
black,456,2016-02-24 00:16:06.032266
black,456,2016-02-24 00:16:06.035003
black,456,2016-02-24 00:16:16.416778
black,456,2016-02-24 00:16:21.653852
black,456,2016-02-24 00:16:41.072283
black,456,2016-02-24 00:16:46.866265
black,456,2016-02-24 00:16:51.984158
black,456,2016-02-24 00:17:03.035139
black,456,2016-02-24 00:17:13.739575
black,456,2016-02-24 00:17:19.837619
black,456,2016-02-24 00:17:25.032153
black,456,2016-02-24 00:17:29.406263
black,456,2016-02-24 00:17:29.409638
black,456,2016-02-24 00:17:29.412685
black,456,2016-02-24 00:17:29.512051
black,456,2016-02-24 00:17:29.576308
black,456,2016-02-24 00:17:30.151110
black,456,2016-02-24 00:17:30.186554
black,456,2016-02-24 00:17:30.190207
black,456,2016-02-24 00:17:30.205058
black,456,2016-02-24 00:17:30.212565
black,456,2016-02-24 00:17:30.223472
black,456,2016-02-24 00:17:30.229742
black,456,2016-02-24 00:17:30.232812
black,456,2016-02-24 00:17:30.263759
black,456,2016-02-24 00:17:30.265694
black,456,2016-02-24 00:17:30.303768
black,456,2016-02-24 00:17:30.502410
black,456,2016-02-24 00:17:30.514208
black,456,2016-02-24 00:17:30.517833
black,456,2016-02-24 00:17:30.527350
black,456,2016-02-24 00:17:30.536316
black,456,2016-02-24 00:17:30.544533
black,456,2016-02-24 00:17:30.552933
black,456,2016-02-24 00:17:30.554372
black,456,2016-02-24 00:17:30.582349
black,456,2016-02-24 00:17:30.584545
black,456,2016-02-24 00:17:30.590976
black,456,2016-02-24 00:17:30.650366
black,456,2016-02-24 00:17:30.658699
black,456,2016-02-24 00:17:30.664934
black,456,2016-02-24 00:17:30.669261
black,456,2016-02-24 00:17:30.676430
black,456,2016-02-24 00:17:30.681605
black,456,2016-02-24 00:17:30.734608
black,456,2016-02-24 00:17:30.739998
black,456,2016-02-24 00:17:30.807209
black,456,2016-02-24 00:17:30.808979
black,456,2016-02-24 00:17:30.861890
black,456,2016-02-24 00:17:30.864202
black,456,2016-02-24 00:17:30.896205
black,456,2016-02-24 00:17:31.110631
black,456,2016-02-24 00:17:31.366530
black,456,2016-02-24 00:17:31.368028
black,456,2016-02-24 00:17:31.407289
black,456,2016-02-24 00:17:31.438568
black,456,2016-02-24 00:17:31.443721
black,456,2016-02-24 00:17:31.452238
black,456,2016-02-24 00:17:31.470970
black,456,2016-02-24 00:17:31.473765
black,456,2016-02-24 00:17:31.479354
black,456,2016-02-24 00:17:31.481633
black,456,2016-02-24 00:17:31.542725
black,456,2016-02-24 00:17:31.616316
black,456,2016-02-24 00:17:31.618213
black,456,2016-02-24 00:17:31.624554
black,456,2016-02-24 00:17:31.629966
black,456,2016-02-24 00:17:31.724798
black,456,2016-02-24 00:17:31.807965
black,456,2016-02-24 00:17:31.822726
black,456,2016-02-24 00:17:31.911278
black,456,2016-02-24 00:17:31.913230
black,456,2016-02-24 00:17:32.000005
black,456,2016-02-24 00:17:32.004042
black,456,2016-02-24 00:17:32.062525
black,456,2016-02-24 00:17:32.064631
black,456,2016-02-24 00:17:51.152421
black,456,2016-02-24 00:17:51.779053
black,456,2016-02-24 00:17:51.780939
black,456,2016-02-24 00:17:52.305586
black,456,2016-02-24 00:17:53.680321
black,456,2016-02-24 00:17:53.682325
black,456,2016-02-24 00:17:56.955129
black,456,2016-02-24 00:17:57.185045
black,456,2016-02-24 00:17:57.300364
black,456,2016-02-24 00:17:57.303611
black,456,2016-02-24 00:17:57.660347
black,456,2016-02-24 00:17:57.662507
black,456,2016-02-24 00:17:57.730353
black,456,2016-02-24 00:17:57.733344
black,456,2016-02-24 00:17:57.740389
black,456,2016-02-24 00:17:57.800445
black,456,2016-02-24 00:17:57.802360
black,456,2016-02-24 00:17:57.858256
black,456,2016-02-24 00:17:57.861265
black,456,2016-02-24 00:17:57.890354
black,456,2016-02-24 00:17:57.892726
black,456,2016-02-24 00:17:58.033146
black,456,2016-02-24 00:17:58.035340
black,456,2016-02-24 00:17:58.332175
black,456,2016-02-24 00:17:58.420660
black,456,2016-02-24 00:17:58.459923
black,456,2016-02-24 00:17:58.673159
black,456,2016-02-24 00:17:58.790386
black,456,2016-02-24 00:17:58.793770
black,456,2016-02-24 00:17:59.042779
black,456,2016-02-24 00:17:59.045368
black,456,2016-02-24 00:17:59.169719
black,456,2016-02-24 00:17:59.173231
black,456,2016-02-24 00:18:00.876531
black,456,2016-02-24 00:18:06.678004
black,456,2016-02-24 00:18:11.631460
black,456,2016-02-24 00:18:12.213274
black,456,2016-02-24 00:18:12.215834
black,456,2016-02-24 00:18:12.219666
black,456,2016-02-24 00:18:12.680340
black,456,2016-02-24 00:18:12.682318
black,456,2016-02-24 00:18:13.040347
black,456,2016-02-24 00:18:13.044786
black,456,2016-02-24 00:18:17.231656
black,456,2016-02-24 00:18:22.559382
black,456,2016-02-24 00:18:29.699174
black,456,2016-02-24 00:18:35.404913
black,456,2016-02-24 00:18:38.805787
black,456,2016-02-24 00:18:38.856841
black,456,2016-02-24 00:18:38.863512
black,456,2016-02-24 00:18:39.069509
black,456,2016-02-24 00:18:40.672432
black,456,2016-02-24 00:18:49.674852
black,456,2016-02-24 00:18:57.800307
black,456,2016-02-24 00:18:58.187270
black,456,2016-02-24 00:19:07.995723
black,456,2016-02-24 00:19:14.125165
black,456,2016-02-24 00:19:23.659698
black,456,2016-02-24 00:19:24.340321
black,456,2016-02-24 00:19:30.714772
black,456,2016-02-24 00:19:31.177874
black,456,2016-02-24 00:19:33.332525
black,456,2016-02-24 00:19:33.336720
black,456,2016-02-24 00:19:33.444118
black,456,2016-02-24 00:19:33.695908
black,456,2016-02-24 00:19:33.934612
black,456,2016-02-24 00:19:33.937589
black,456,2016-02-24 00:19:34.086244
black,456,2016-02-24 00:19:34.089263
black,456,2016-02-24 00:19:34.206641
black,456,2016-02-24 00:19:34.209064
black,456,2016-02-24 00:19:34.542720
black,456,2016-02-24 00:19:34.570352
black,456,2016-02-24 00:19:34.572710
black,456,2016-02-24 00:19:34.662289
black,456,2016-02-24 00:19:34.664396
black,456,2016-02-24 00:19:35.550109
black,456,2016-02-24 00:19:35.553141
black,456,2016-02-24 00:19:35.846318
black,456,2016-02-24 00:19:35.847986
black,456,2016-02-24 00:19:35.888453
black,456,2016-02-24 00:19:40.116641
black,456,2016-02-24 00:19:43.926813
black,456,2016-02-24 00:19:45.740013
black,456,2016-02-24 00:20:05.661334
black,456,2016-02-24 00:20:06.890087
black,456,2016-02-24 00:20:15.309325
black,456,2016-02-24 00:20:17.647279
black,456,2016-02-24 00:20:21.351318
black,456,2016-02-24 00:20:25.610342
black,456,2016-02-24 00:20:34.011583
black,456,2016-02-24 00:20:38.783660
black,456,2016-02-24 00:20:41.121465
black,456,2016-02-24 00:20:44.582741
black,456,2016-02-24 00:20:46.847259
black,456,2016-02-24 00:20:50.343382
black,456,2016-02-24 00:21:00.573008
black,456,2016-02-24 00:21:00.704593
black,456,2016-02-24 00:21:15.699813
black,456,2016-02-24 00:21:15.702264
black,456,2016-02-24 00:21:23.190338
black,456,2016-02-24 00:21:23.691610
black,456,2016-02-24 00:21:40.173809
black,456,2016-02-24 00:21:40.175880
black,456,2016-02-24 00:21:47.960863
black,456,2016-02-24 00:21:48.150385
black,456,2016-02-24 00:21:55.294729
black,456,2016-02-24 00:21:58.073781
black,456,2016-02-24 00:22:00.456345
black,456,2016-02-24 00:22:04.290346
black,456,2016-02-24 00:22:18.390494
black,456,2016-02-24 00:22:31.366034
black,456,2016-02-24 00:22:38.440113
black,456,2016-02-24 00:22:38.829406
black,456,2016-02-24 00:22:47.511003
black,456,2016-02-24 00:22:56.599453
black,456,2016-02-24 00:23:04.558896
black,456,2016-02-24 00:23:04.560467
black,456,2016-02-24 00:23:13.582956
black,456,2016-02-24 00:23:13.634783
black,456,2016-02-24 00:23:19.177920
black,456,2016-02-24 00:23:19.237517
black,456,2016-02-24 00:23:29.299118
black,456,2016-02-24 00:23:31.012561
black,456,2016-02-24 00:23:35.356547
black,456,2016-02-24 00:23:43.113196
black,456,2016-02-24 00:23:47.652953
black,456,2016-02-24 00:23:49.047467
black,456,2016-02-24 00:23:54.204128
black,456,2016-02-24 00:24:00.639404
black,456,2016-02-24 00:24:04.071846
black,456,2016-02-24 00:24:06.560321
black,456,2016-02-24 00:24:23.409670
black,456,2016-02-24 00:24:26.618140
black,456,2016-02-24 00:24:28.520345
black,456,2016-02-24 00:24:34.712439
black,456,2016-02-24 00:24:34.713595
black,456,2016-02-24 00:24:39.384213
black,456,2016-02-24 00:24:39.408607
black,456,2016-02-24 00:24:49.930053
black,456,2016-02-24 00:24:53.160410
black,456,2016-02-24 00:24:55.165659
black,456,2016-02-24 00:25:01.484990
black,456,2016-02-24 00:25:02.230536
black,456,2016-02-24 00:25:06.688449
black,456,2016-02-24 00:25:10.239683
black,456,2016-02-24 00:25:11.487481
black,456,2016-02-24 00:25:20.352652
black,456,2016-02-24 00:25:28.945848
black,456,2016-02-24 00:25:29.042138
black,456,2016-02-24 00:25:36.283531
black,456,2016-02-24 00:26:08.165612
black,456,2016-02-24 00:26:10.766970
black,456,2016-02-24 00:26:13.025632
black,456,2016-02-24 00:26:19.680509
black,456,2016-02-24 00:26:20.530337
black,456,2016-02-24 00:26:25.031070
black,456,2016-02-24 00:26:33.221894
black,456,2016-02-24 00:26:38.450467
black,456,2016-02-24 00:26:38.453402
black,456,2016-02-24 00:26:50.590310
black,456,2016-02-24 00:26:55.960383
black,456,2016-02-24 00:26:55.961689
black,456,2016-02-24 00:27:01.039716
black,456,2016-02-24 00:27:01.041506
black,456,2016-02-24 00:27:06.644744
black,456,2016-02-24 00:27:06.741863
black,456,2016-02-24 00:27:12.010358
black,456,2016-02-24 00:27:12.012301
black,456,2016-02-24 00:27:17.202744
black,456,2016-02-24 00:27:17.346351
black,456,2016-02-24 00:27:22.207094
black,456,2016-02-24 00:27:23.384041
black,456,2016-02-24 00:27:47.594039
black,456,2016-02-24 00:27:47.662477
black,456,2016-02-24 00:27:56.321793
black,456,2016-02-24 00:27:56.330452
black,456,2016-02-24 00:28:02.961200
black,456,2016-02-24 00:28:06.051954
black,456,2016-02-24 00:28:10.575523
black,456,2016-02-24 00:28:17.416540
black,456,2016-02-24 00:28:17.552147
black,456,2016-02-24 00:28:23.781937
black,456,2016-02-24 00:28:23.824706
black,456,2016-02-24 00:28:29.441376
black,456,2016-02-24 00:28:33.150399
black,456,2016-02-24 00:28:36.658295
black,456,2016-02-24 00:28:48.775820
black,456,2016-02-24 00:28:48.924640
black,456,2016-02-24 00:28:58.099549
black,456,2016-02-24 00:29:11.670309
black,456,2016-02-24 00:29:13.389815
black,456,2016-02-24 00:29:17.013501
black,456,2016-02-24 00:29:18.805662
black,456,2016-02-24 00:29:33.996408
black,456,2016-02-24 00:29:33.999691
black,456,2016-02-24 00:29:40.480348
black,456,2016-02-24 00:29:40.482368
black,456,2016-02-24 00:29:52.720335
black,456,2016-02-24 00:29:52.724111
black,456,2016-02-24 00:29:57.475678
black,456,2016-02-24 00:29:57.850345
black,456,2016-02-24 00:30:05.380048
black,456,2016-02-24 00:30:05.508699
black,456,2016-02-24 00:30:13.617577
black,456,2016-02-24 00:30:13.619084
black,456,2016-02-24 00:30:18.438916
black,456,2016-02-24 00:30:22.286950
black,456,2016-02-24 00:30:23.291384
black,456,2016-02-24 00:30:27.080359
black,456,2016-02-24 00:30:29.243892
black,456,2016-02-24 00:30:32.578164
black,456,2016-02-24 00:30:43.521168
black,456,2016-02-24 00:30:44.170512
black,456,2016-02-24 00:30:48.819878
black,456,2016-02-24 00:30:49.587260
black,456,2016-02-24 00:30:55.554592
black,456,2016-02-24 00:30:55.560151
black,456,2016-02-24 00:31:02.235737
black,456,2016-02-24 00:31:06.460932
black,456,2016-02-24 00:31:10.564873
black,456,2016-02-24 00:31:27.695665
black,456,2016-02-24 00:31:28.166674
black,456,2016-02-24 00:31:33.177521
black,456,2016-02-24 00:31:36.505749
black,456,2016-02-24 00:31:39.776648
black,456,2016-02-24 00:31:44.642158
black,456,2016-02-24 00:31:44.643891
black,456,2016-02-24 00:31:50.570422
black,456,2016-02-24 00:31:50.572946
black,456,2016-02-24 00:31:56.350347
black,456,2016-02-24 00:32:03.260311
black,456,2016-02-24 00:32:03.262104
black,456,2016-02-24 00:32:14.380310
black,456,2016-02-24 00:32:14.382665
black,456,2016-02-24 00:32:20.640420
black,456,2016-02-24 00:32:20.700690
black,456,2016-02-24 00:32:25.975962
black,456,2016-02-24 00:32:31.854669
black,456,2016-02-24 00:32:31.856194
black,456,2016-02-24 00:32:37.905242
black,456,2016-02-24 00:32:48.377650
black,456,2016-02-24 00:32:48.449050
