ID,Location,Date,Time
grey,456,2016-02-24 00:11:13.367481
green,456,2016-02-24 00:11:23.016973
blue,456,2016-02-24 00:11:23.018254
grey,456,2016-02-24 00:11:23.019090
green,456,2016-02-24 00:11:31.857145
blue,456,2016-02-24 00:11:31.857380
grey,456,2016-02-24 00:11:31.857879
blue,456,2016-02-24 00:11:54.555081
grey,456,2016-02-24 00:11:54.555269
green,456,2016-02-24 00:11:54.554871
green,456,2016-02-24 00:12:17.830662
blue,456,2016-02-24 00:12:17.830938
grey,456,2016-02-24 00:12:17.831400
green,456,2016-02-24 00:12:22.048555
blue,456,2016-02-24 00:12:22.049159
grey,456,2016-02-24 00:12:22.049611
green,456,2016-02-24 00:12:22.051097
blue,456,2016-02-24 00:12:22.051530
grey,456,2016-02-24 00:12:22.051838
green,456,2016-02-24 00:12:22.264998
blue,456,2016-02-24 00:12:22.265471
grey,456,2016-02-24 00:12:22.266514
green,456,2016-02-24 00:12:55.957416
blue,456,2016-02-24 00:12:55.957674
grey,456,2016-02-24 00:12:55.957876
green,456,2016-02-24 00:12:57.291860
blue,456,2016-02-24 00:12:57.292049
grey,456,2016-02-24 00:12:57.292215
green,456,2016-02-24 00:12:57.319971
blue,456,2016-02-24 00:12:57.320152
grey,456,2016-02-24 00:12:57.320391
green,456,2016-02-24 00:12:57.356978
blue,456,2016-02-24 00:12:57.357361
grey,456,2016-02-24 00:12:57.357753
green,456,2016-02-24 00:12:57.408038
blue,456,2016-02-24 00:12:57.408502
grey,456,2016-02-24 00:12:57.408842
green,456,2016-02-24 00:12:57.409919
blue,456,2016-02-24 00:12:57.410216
grey,456,2016-02-24 00:12:57.411289
green,456,2016-02-24 00:12:57.743193
blue,456,2016-02-24 00:12:57.744368
grey,456,2016-02-24 00:12:57.745132
green,456,2016-02-24 00:12:57.747541
blue,456,2016-02-24 00:12:57.748865
grey,456,2016-02-24 00:12:57.750560
green,456,2016-02-24 00:12:57.781612
blue,456,2016-02-24 00:12:57.782279
grey,456,2016-02-24 00:12:57.782607
green,456,2016-02-24 00:13:04.908093
blue,456,2016-02-24 00:13:04.908326
grey,456,2016-02-24 00:13:04.908518
green,456,2016-02-24 00:13:05.313138
blue,456,2016-02-24 00:13:05.313465
grey,456,2016-02-24 00:13:05.313695
green,456,2016-02-24 00:13:16.980767
blue,456,2016-02-24 00:13:16.981054
grey,456,2016-02-24 00:13:16.981322
green,456,2016-02-24 00:13:35.950851
blue,456,2016-02-24 00:13:35.951196
grey,456,2016-02-24 00:13:35.951736
green,456,2016-02-24 00:13:42.139867
blue,456,2016-02-24 00:13:42.140322
grey,456,2016-02-24 00:13:42.140970
green,456,2016-02-24 00:13:42.144153
blue,456,2016-02-24 00:13:42.144916
grey,456,2016-02-24 00:13:42.145475
green,456,2016-02-24 00:13:42.386890
blue,456,2016-02-24 00:13:42.387195
grey,456,2016-02-24 00:13:42.387712
green,456,2016-02-24 00:13:42.389038
blue,456,2016-02-24 00:13:42.389908
grey,456,2016-02-24 00:13:42.390535
green,456,2016-02-24 00:13:42.960855
blue,456,2016-02-24 00:13:42.961222
grey,456,2016-02-24 00:13:42.961765
green,456,2016-02-24 00:13:42.962683
blue,456,2016-02-24 00:13:42.963177
grey,456,2016-02-24 00:13:42.963853
green,456,2016-02-24 00:13:43.249007
blue,456,2016-02-24 00:13:43.249382
grey,456,2016-02-24 00:13:43.249741
green,456,2016-02-24 00:13:43.251053
blue,456,2016-02-24 00:13:43.251456
grey,456,2016-02-24 00:13:43.252640
green,456,2016-02-24 00:13:43.283026
blue,456,2016-02-24 00:13:43.284235
grey,456,2016-02-24 00:13:43.284883
green,456,2016-02-24 00:13:43.334694
blue,456,2016-02-24 00:13:43.335044
grey,456,2016-02-24 00:13:43.335307
green,456,2016-02-24 00:13:46.548416
blue,456,2016-02-24 00:13:46.548814
grey,456,2016-02-24 00:13:46.549407
green,456,2016-02-24 00:13:47.576592
blue,456,2016-02-24 00:13:47.576951
grey,456,2016-02-24 00:13:47.577508
green,456,2016-02-24 00:13:47.579112
blue,456,2016-02-24 00:13:47.580392
grey,456,2016-02-24 00:13:47.580765
green,456,2016-02-24 00:13:52.746398
blue,456,2016-02-24 00:13:52.746606
grey,456,2016-02-24 00:13:52.746793
green,456,2016-02-24 00:13:59.722614
blue,456,2016-02-24 00:13:59.722820
grey,456,2016-02-24 00:13:59.723008
green,456,2016-02-24 00:14:06.874608
blue,456,2016-02-24 00:14:06.874816
grey,456,2016-02-24 00:14:06.875004
green,456,2016-02-24 00:14:07.901966
blue,456,2016-02-24 00:14:07.902253
grey,456,2016-02-24 00:14:07.902579
green,456,2016-02-24 00:14:15.357734
blue,456,2016-02-24 00:14:15.357983
grey,456,2016-02-24 00:14:15.358276
blue,456,2016-02-24 00:14:29.684953
grey,456,2016-02-24 00:14:29.685237
green,456,2016-02-24 00:14:29.689030
blue,456,2016-02-24 00:14:29.689442
grey,456,2016-02-24 00:14:29.689940
green,456,2016-02-24 00:14:29.691987
blue,456,2016-02-24 00:14:29.692174
grey,456,2016-02-24 00:14:29.692408
green,456,2016-02-24 00:14:29.695270
blue,456,2016-02-24 00:14:29.695684
grey,456,2016-02-24 00:14:29.696280
green,456,2016-02-24 00:14:29.765500
blue,456,2016-02-24 00:14:29.766093
grey,456,2016-02-24 00:14:29.766707
green,456,2016-02-24 00:14:29.772622
blue,456,2016-02-24 00:14:29.772909
grey,456,2016-02-24 00:14:29.773204
green,456,2016-02-24 00:14:29.912490
blue,456,2016-02-24 00:14:29.913303
grey,456,2016-02-24 00:14:29.913709
green,456,2016-02-24 00:14:29.914807
blue,456,2016-02-24 00:14:29.915148
grey,456,2016-02-24 00:14:29.915904
green,456,2016-02-24 00:14:29.987166
blue,456,2016-02-24 00:14:29.987515
grey,456,2016-02-24 00:14:29.988524
green,456,2016-02-24 00:14:29.993635
blue,456,2016-02-24 00:14:29.993864
grey,456,2016-02-24 00:14:29.994110
green,456,2016-02-24 00:14:30.060861
blue,456,2016-02-24 00:14:30.061448
grey,456,2016-02-24 00:14:30.062124
green,456,2016-02-24 00:14:30.069060
blue,456,2016-02-24 00:14:30.069363
grey,456,2016-02-24 00:14:30.069625
green,456,2016-02-24 00:14:30.072693
blue,456,2016-02-24 00:14:30.072937
grey,456,2016-02-24 00:14:30.073416
green,456,2016-02-24 00:14:30.227208
blue,456,2016-02-24 00:14:30.227560
grey,456,2016-02-24 00:14:30.227846
green,456,2016-02-24 00:14:30.498246
blue,456,2016-02-24 00:14:30.498722
grey,456,2016-02-24 00:14:30.499130
blue,456,2016-02-24 00:14:31.690807
grey,456,2016-02-24 00:14:31.691128
green,456,2016-02-24 00:14:31.690549
green,456,2016-02-24 00:14:32.538106
blue,456,2016-02-24 00:14:32.538395
grey,456,2016-02-24 00:14:32.538683
green,456,2016-02-24 00:14:34.050837
blue,456,2016-02-24 00:14:34.051164
grey,456,2016-02-24 00:14:34.051663
green,456,2016-02-24 00:14:34.052691
blue,456,2016-02-24 00:14:34.053302
grey,456,2016-02-24 00:14:34.053691
green,456,2016-02-24 00:14:34.505178
blue,456,2016-02-24 00:14:34.505603
grey,456,2016-02-24 00:14:34.506025
green,456,2016-02-24 00:14:34.507214
blue,456,2016-02-24 00:14:34.507769
grey,456,2016-02-24 00:14:34.508770
green,456,2016-02-24 00:14:34.582942
blue,456,2016-02-24 00:14:34.583795
grey,456,2016-02-24 00:14:34.584305
green,456,2016-02-24 00:14:34.929534
blue,456,2016-02-24 00:14:34.930070
grey,456,2016-02-24 00:14:34.930905
green,456,2016-02-24 00:14:34.932077
blue,456,2016-02-24 00:14:34.932408
grey,456,2016-02-24 00:14:34.932738
green,456,2016-02-24 00:14:36.354428
blue,456,2016-02-24 00:14:36.354769
grey,456,2016-02-24 00:14:36.355145
green,456,2016-02-24 00:14:44.817832
blue,456,2016-02-24 00:14:44.818303
grey,456,2016-02-24 00:14:44.818810
green,456,2016-02-24 00:14:44.820069
blue,456,2016-02-24 00:14:44.820694
grey,456,2016-02-24 00:14:44.821028
green,456,2016-02-24 00:14:45.200953
blue,456,2016-02-24 00:14:45.201273
grey,456,2016-02-24 00:14:45.201505
green,456,2016-02-24 00:14:45.207470
blue,456,2016-02-24 00:14:45.208089
grey,456,2016-02-24 00:14:45.208366
green,456,2016-02-24 00:14:45.258535
blue,456,2016-02-24 00:14:45.258906
grey,456,2016-02-24 00:14:45.259210
green,456,2016-02-24 00:14:50.740907
blue,456,2016-02-24 00:14:50.741233
grey,456,2016-02-24 00:14:50.741762
green,456,2016-02-24 00:14:50.800406
blue,456,2016-02-24 00:14:50.800853
grey,456,2016-02-24 00:14:50.801174
green,456,2016-02-24 00:14:50.811985
blue,456,2016-02-24 00:14:50.812770
grey,456,2016-02-24 00:14:50.813405
green,456,2016-02-24 00:14:50.818717
blue,456,2016-02-24 00:14:50.820640
grey,456,2016-02-24 00:14:50.821440
green,456,2016-02-24 00:14:50.860942
blue,456,2016-02-24 00:14:50.861318
grey,456,2016-02-24 00:14:50.861682
green,456,2016-02-24 00:14:50.862899
blue,456,2016-02-24 00:14:50.863285
grey,456,2016-02-24 00:14:50.863645
green,456,2016-02-24 00:14:50.987697
blue,456,2016-02-24 00:14:50.988491
grey,456,2016-02-24 00:14:50.988938
green,456,2016-02-24 00:14:50.990651
blue,456,2016-02-24 00:14:50.991156
grey,456,2016-02-24 00:14:50.991462
green,456,2016-02-24 00:14:51.081724
blue,456,2016-02-24 00:14:51.082076
grey,456,2016-02-24 00:14:51.082627
green,456,2016-02-24 00:15:00.988465
blue,456,2016-02-24 00:15:00.988815
grey,456,2016-02-24 00:15:00.989342
green,456,2016-02-24 00:15:01.022312
blue,456,2016-02-24 00:15:01.022526
grey,456,2016-02-24 00:15:01.022721
green,456,2016-02-24 00:15:01.028627
blue,456,2016-02-24 00:15:01.030949
grey,456,2016-02-24 00:15:01.031905
green,456,2016-02-24 00:15:01.040991
blue,456,2016-02-24 00:15:01.047416
grey,456,2016-02-24 00:15:01.048434
green,456,2016-02-24 00:15:01.051215
blue,456,2016-02-24 00:15:01.052493
grey,456,2016-02-24 00:15:01.053473
grey,456,2016-02-24 00:15:01.077326
green,456,2016-02-24 00:15:01.076902
blue,456,2016-02-24 00:15:01.077121
green,456,2016-02-24 00:15:11.279059
blue,456,2016-02-24 00:15:11.279332
grey,456,2016-02-24 00:15:11.279562
green,456,2016-02-24 00:15:11.831357
blue,456,2016-02-24 00:15:11.831860
grey,456,2016-02-24 00:15:11.832408
green,456,2016-02-24 00:15:11.835252
blue,456,2016-02-24 00:15:11.835670
grey,456,2016-02-24 00:15:11.835923
green,456,2016-02-24 00:15:17.086983
blue,456,2016-02-24 00:15:17.087364
grey,456,2016-02-24 00:15:17.087701
green,456,2016-02-24 00:15:17.089145
blue,456,2016-02-24 00:15:17.089821
grey,456,2016-02-24 00:15:17.090145
green,456,2016-02-24 00:15:17.139007
blue,456,2016-02-24 00:15:17.139382
grey,456,2016-02-24 00:15:17.139644
blue,456,2016-02-24 00:15:17.148702
grey,456,2016-02-24 00:15:17.149074
green,456,2016-02-24 00:15:17.156586
blue,456,2016-02-24 00:15:17.158843
grey,456,2016-02-24 00:15:17.159305
green,456,2016-02-24 00:15:17.163527
blue,456,2016-02-24 00:15:17.163989
grey,456,2016-02-24 00:15:17.164255
green,456,2016-02-24 00:15:17.280836
blue,456,2016-02-24 00:15:17.281188
grey,456,2016-02-24 00:15:17.281546
green,456,2016-02-24 00:15:17.282710
blue,456,2016-02-24 00:15:17.283809
grey,456,2016-02-24 00:15:17.284556
green,456,2016-02-24 00:15:17.819472
blue,456,2016-02-24 00:15:17.822845
grey,456,2016-02-24 00:15:17.823283
green,456,2016-02-24 00:15:17.824595
blue,456,2016-02-24 00:15:17.825034
grey,456,2016-02-24 00:15:17.825303
green,456,2016-02-24 00:15:24.943332
blue,456,2016-02-24 00:15:24.943718
grey,456,2016-02-24 00:15:24.944504
green,456,2016-02-24 00:15:25.066534
blue,456,2016-02-24 00:15:25.067490
grey,456,2016-02-24 00:15:25.068960
green,456,2016-02-24 00:15:25.712689
blue,456,2016-02-24 00:15:25.713053
grey,456,2016-02-24 00:15:25.713642
green,456,2016-02-24 00:15:25.714923
blue,456,2016-02-24 00:15:25.715188
grey,456,2016-02-24 00:15:25.715389
green,456,2016-02-24 00:15:26.479976
blue,456,2016-02-24 00:15:26.480340
grey,456,2016-02-24 00:15:26.480657
green,456,2016-02-24 00:15:26.481925
blue,456,2016-02-24 00:15:26.482568
grey,456,2016-02-24 00:15:26.483005
green,456,2016-02-24 00:15:26.700425
blue,456,2016-02-24 00:15:26.700760
grey,456,2016-02-24 00:15:26.701154
green,456,2016-02-24 00:15:26.703861
blue,456,2016-02-24 00:15:26.704107
grey,456,2016-02-24 00:15:26.704428
green,456,2016-02-24 00:15:26.707605
blue,456,2016-02-24 00:15:26.707880
grey,456,2016-02-24 00:15:26.708136
green,456,2016-02-24 00:15:26.710307
blue,456,2016-02-24 00:15:26.710859
grey,456,2016-02-24 00:15:26.711138
green,456,2016-02-24 00:15:26.756493
blue,456,2016-02-24 00:15:26.756746
grey,456,2016-02-24 00:15:26.756968
green,456,2016-02-24 00:15:31.481717
blue,456,2016-02-24 00:15:31.481984
grey,456,2016-02-24 00:15:31.482433
green,456,2016-02-24 00:15:40.995287
blue,456,2016-02-24 00:15:40.995616
grey,456,2016-02-24 00:15:40.995918
green,456,2016-02-24 00:15:50.478211
blue,456,2016-02-24 00:15:50.478480
grey,456,2016-02-24 00:15:50.478729
green,456,2016-02-24 00:16:04.172860
blue,456,2016-02-24 00:16:04.173127
grey,456,2016-02-24 00:16:04.177128
green,456,2016-02-24 00:16:06.004906
blue,456,2016-02-24 00:16:06.005032
grey,456,2016-02-24 00:16:06.005153
green,456,2016-02-24 00:16:06.032507
blue,456,2016-02-24 00:16:06.032672
grey,456,2016-02-24 00:16:06.032823
green,456,2016-02-24 00:16:06.035228
blue,456,2016-02-24 00:16:06.035386
grey,456,2016-02-24 00:16:06.035539
green,456,2016-02-24 00:16:16.417088
blue,456,2016-02-24 00:16:16.417288
grey,456,2016-02-24 00:16:16.417476
green,456,2016-02-24 00:16:21.654585
blue,456,2016-02-24 00:16:21.654912
grey,456,2016-02-24 00:16:21.655383
green,456,2016-02-24 00:16:41.072677
blue,456,2016-02-24 00:16:41.072997
grey,456,2016-02-24 00:16:41.073288
green,456,2016-02-24 00:16:46.866608
blue,456,2016-02-24 00:16:46.866915
grey,456,2016-02-24 00:16:46.867196
grey,456,2016-02-24 00:16:51.984876
green,456,2016-02-24 00:16:51.984474
blue,456,2016-02-24 00:16:51.984684
green,456,2016-02-24 00:17:03.035482
blue,456,2016-02-24 00:17:03.035720
grey,456,2016-02-24 00:17:03.035895
green,456,2016-02-24 00:17:13.739916
blue,456,2016-02-24 00:17:13.740130
grey,456,2016-02-24 00:17:13.740423
green,456,2016-02-24 00:17:19.837868
blue,456,2016-02-24 00:17:19.837999
grey,456,2016-02-24 00:17:19.838122
green,456,2016-02-24 00:17:25.032771
blue,456,2016-02-24 00:17:25.033225
grey,456,2016-02-24 00:17:25.033501
green,456,2016-02-24 00:17:29.406815
blue,456,2016-02-24 00:17:29.407289
grey,456,2016-02-24 00:17:29.407908
green,456,2016-02-24 00:17:29.413440
blue,456,2016-02-24 00:17:29.414098
grey,456,2016-02-24 00:17:29.420575
green,456,2016-02-24 00:17:29.512469
blue,456,2016-02-24 00:17:29.513074
grey,456,2016-02-24 00:17:29.574678
green,456,2016-02-24 00:17:29.576761
blue,456,2016-02-24 00:17:29.577092
grey,456,2016-02-24 00:17:29.580913
green,456,2016-02-24 00:17:30.151647
blue,456,2016-02-24 00:17:30.152154
grey,456,2016-02-24 00:17:30.152773
green,456,2016-02-24 00:17:30.186962
blue,456,2016-02-24 00:17:30.187216
grey,456,2016-02-24 00:17:30.187423
green,456,2016-02-24 00:17:30.188647
blue,456,2016-02-24 00:17:30.189359
grey,456,2016-02-24 00:17:30.189774
green,456,2016-02-24 00:17:30.199466
blue,456,2016-02-24 00:17:30.200117
grey,456,2016-02-24 00:17:30.200438
green,456,2016-02-24 00:17:30.205433
blue,456,2016-02-24 00:17:30.205665
grey,456,2016-02-24 00:17:30.205908
green,456,2016-02-24 00:17:30.212817
blue,456,2016-02-24 00:17:30.213067
grey,456,2016-02-24 00:17:30.217139
green,456,2016-02-24 00:17:30.223722
blue,456,2016-02-24 00:17:30.224049
grey,456,2016-02-24 00:17:30.224305
green,456,2016-02-24 00:17:30.229991
blue,456,2016-02-24 00:17:30.230229
grey,456,2016-02-24 00:17:30.230602
green,456,2016-02-24 00:17:30.233175
blue,456,2016-02-24 00:17:30.233739
grey,456,2016-02-24 00:17:30.234031
green,456,2016-02-24 00:17:30.264262
blue,456,2016-02-24 00:17:30.264638
grey,456,2016-02-24 00:17:30.265039
green,456,2016-02-24 00:17:30.266077
blue,456,2016-02-24 00:17:30.266364
grey,456,2016-02-24 00:17:30.266954
green,456,2016-02-24 00:17:30.304426
blue,456,2016-02-24 00:17:30.304885
grey,456,2016-02-24 00:17:30.305221
green,456,2016-02-24 00:17:30.503589
blue,456,2016-02-24 00:17:30.504458
grey,456,2016-02-24 00:17:30.505149
green,456,2016-02-24 00:17:30.514560
blue,456,2016-02-24 00:17:30.514876
grey,456,2016-02-24 00:17:30.520864
green,456,2016-02-24 00:17:30.518834
blue,456,2016-02-24 00:17:30.519923
green,456,2016-02-24 00:17:30.529393
blue,456,2016-02-24 00:17:30.529746
grey,456,2016-02-24 00:17:30.530072
green,456,2016-02-24 00:17:30.536800
blue,456,2016-02-24 00:17:30.537303
grey,456,2016-02-24 00:17:30.537690
green,456,2016-02-24 00:17:30.544790
blue,456,2016-02-24 00:17:30.545042
grey,456,2016-02-24 00:17:30.546953
green,456,2016-02-24 00:17:30.553205
blue,456,2016-02-24 00:17:30.553521
grey,456,2016-02-24 00:17:30.555664
green,456,2016-02-24 00:17:30.554789
blue,456,2016-02-24 00:17:30.555323
green,456,2016-02-24 00:17:30.582912
blue,456,2016-02-24 00:17:30.583402
grey,456,2016-02-24 00:17:30.583832
green,456,2016-02-24 00:17:30.584885
blue,456,2016-02-24 00:17:30.585192
grey,456,2016-02-24 00:17:30.585453
green,456,2016-02-24 00:17:30.591367
blue,456,2016-02-24 00:17:30.591623
grey,456,2016-02-24 00:17:30.591949
green,456,2016-02-24 00:17:30.650971
blue,456,2016-02-24 00:17:30.651355
grey,456,2016-02-24 00:17:30.651967
green,456,2016-02-24 00:17:30.659040
blue,456,2016-02-24 00:17:30.659392
grey,456,2016-02-24 00:17:30.659738
green,456,2016-02-24 00:17:30.665291
blue,456,2016-02-24 00:17:30.665747
grey,456,2016-02-24 00:17:30.666201
green,456,2016-02-24 00:17:30.669609
blue,456,2016-02-24 00:17:30.669860
grey,456,2016-02-24 00:17:30.670144
green,456,2016-02-24 00:17:30.676664
blue,456,2016-02-24 00:17:30.676920
grey,456,2016-02-24 00:17:30.677226
green,456,2016-02-24 00:17:30.681959
blue,456,2016-02-24 00:17:30.682307
grey,456,2016-02-24 00:17:30.682708
green,456,2016-02-24 00:17:30.735221
blue,456,2016-02-24 00:17:30.736038
grey,456,2016-02-24 00:17:30.736814
green,456,2016-02-24 00:17:30.740493
blue,456,2016-02-24 00:17:30.740933
grey,456,2016-02-24 00:17:30.741582
green,456,2016-02-24 00:17:30.807660
blue,456,2016-02-24 00:17:30.808006
grey,456,2016-02-24 00:17:30.808307
green,456,2016-02-24 00:17:30.809373
blue,456,2016-02-24 00:17:30.809914
grey,456,2016-02-24 00:17:30.810371
green,456,2016-02-24 00:17:30.862559
blue,456,2016-02-24 00:17:30.862890
grey,456,2016-02-24 00:17:30.863224
green,456,2016-02-24 00:17:30.864573
blue,456,2016-02-24 00:17:30.865639
grey,456,2016-02-24 00:17:30.866169
green,456,2016-02-24 00:17:30.897051
blue,456,2016-02-24 00:17:30.897340
grey,456,2016-02-24 00:17:30.897634
green,456,2016-02-24 00:17:31.111181
blue,456,2016-02-24 00:17:31.111539
grey,456,2016-02-24 00:17:31.112746
green,456,2016-02-24 00:17:31.367046
blue,456,2016-02-24 00:17:31.367280
grey,456,2016-02-24 00:17:31.367470
green,456,2016-02-24 00:17:31.368602
blue,456,2016-02-24 00:17:31.370436
grey,456,2016-02-24 00:17:31.370816
green,456,2016-02-24 00:17:31.408125
blue,456,2016-02-24 00:17:31.408746
grey,456,2016-02-24 00:17:31.410582
green,456,2016-02-24 00:17:31.439434
blue,456,2016-02-24 00:17:31.439944
grey,456,2016-02-24 00:17:31.440471
green,456,2016-02-24 00:17:31.444153
blue,456,2016-02-24 00:17:31.444564
grey,456,2016-02-24 00:17:31.444875
green,456,2016-02-24 00:17:31.452975
blue,456,2016-02-24 00:17:31.453400
grey,456,2016-02-24 00:17:31.453854
green,456,2016-02-24 00:17:31.471447
green,456,2016-02-24 00:17:31.474069
blue,456,2016-02-24 00:17:31.474326
grey,456,2016-02-24 00:17:31.474664
green,456,2016-02-24 00:17:31.479824
blue,456,2016-02-24 00:17:31.480247
grey,456,2016-02-24 00:17:31.480747
green,456,2016-02-24 00:17:31.482046
blue,456,2016-02-24 00:17:31.482407
grey,456,2016-02-24 00:17:31.482776
green,456,2016-02-24 00:17:31.544090
blue,456,2016-02-24 00:17:31.544924
grey,456,2016-02-24 00:17:31.545933
green,456,2016-02-24 00:17:31.616823
blue,456,2016-02-24 00:17:31.617146
grey,456,2016-02-24 00:17:31.617457
green,456,2016-02-24 00:17:31.618860
blue,456,2016-02-24 00:17:31.619174
grey,456,2016-02-24 00:17:31.621169
green,456,2016-02-24 00:17:31.624878
blue,456,2016-02-24 00:17:31.625117
grey,456,2016-02-24 00:17:31.625370
green,456,2016-02-24 00:17:31.630346
blue,456,2016-02-24 00:17:31.630624
grey,456,2016-02-24 00:17:31.631033
green,456,2016-02-24 00:17:31.725553
blue,456,2016-02-24 00:17:31.726063
grey,456,2016-02-24 00:17:31.726810
green,456,2016-02-24 00:17:31.808465
blue,456,2016-02-24 00:17:31.808834
grey,456,2016-02-24 00:17:31.809464
green,456,2016-02-24 00:17:31.823263
blue,456,2016-02-24 00:17:31.823618
grey,456,2016-02-24 00:17:31.824007
green,456,2016-02-24 00:17:31.911712
blue,456,2016-02-24 00:17:31.912071
grey,456,2016-02-24 00:17:31.912724
green,456,2016-02-24 00:17:31.913802
blue,456,2016-02-24 00:17:31.914294
grey,456,2016-02-24 00:17:31.915173
green,456,2016-02-24 00:17:32.001019
blue,456,2016-02-24 00:17:32.001944
grey,456,2016-02-24 00:17:32.002907
green,456,2016-02-24 00:17:32.004611
blue,456,2016-02-24 00:17:32.005481
grey,456,2016-02-24 00:17:32.006030
green,456,2016-02-24 00:17:32.063273
blue,456,2016-02-24 00:17:32.063624
grey,456,2016-02-24 00:17:32.063917
green,456,2016-02-24 00:17:32.064951
blue,456,2016-02-24 00:17:32.065278
grey,456,2016-02-24 00:17:32.065600
green,456,2016-02-24 00:17:51.153237
blue,456,2016-02-24 00:17:51.154038
grey,456,2016-02-24 00:17:51.154902
green,456,2016-02-24 00:17:51.779547
blue,456,2016-02-24 00:17:51.779887
grey,456,2016-02-24 00:17:51.780302
green,456,2016-02-24 00:17:51.781213
blue,456,2016-02-24 00:17:51.781651
grey,456,2016-02-24 00:17:51.782262
green,456,2016-02-24 00:17:52.306204
blue,456,2016-02-24 00:17:52.306822
grey,456,2016-02-24 00:17:52.307406
green,456,2016-02-24 00:17:53.680689
blue,456,2016-02-24 00:17:53.680959
grey,456,2016-02-24 00:17:53.681730
green,456,2016-02-24 00:17:53.682620
blue,456,2016-02-24 00:17:53.683037
grey,456,2016-02-24 00:17:53.683259
green,456,2016-02-24 00:17:56.955654
blue,456,2016-02-24 00:17:56.955982
grey,456,2016-02-24 00:17:56.956450
green,456,2016-02-24 00:17:57.185779
blue,456,2016-02-24 00:17:57.186306
grey,456,2016-02-24 00:17:57.186929
green,456,2016-02-24 00:17:57.301026
blue,456,2016-02-24 00:17:57.301645
grey,456,2016-02-24 00:17:57.302257
green,456,2016-02-24 00:17:57.304272
blue,456,2016-02-24 00:17:57.304915
grey,456,2016-02-24 00:17:57.305526
green,456,2016-02-24 00:17:57.660823
blue,456,2016-02-24 00:17:57.661163
grey,456,2016-02-24 00:17:57.661670
green,456,2016-02-24 00:17:57.662844
blue,456,2016-02-24 00:17:57.663524
grey,456,2016-02-24 00:17:57.664344
green,456,2016-02-24 00:17:57.730940
blue,456,2016-02-24 00:17:57.731421
grey,456,2016-02-24 00:17:57.731927
green,456,2016-02-24 00:17:57.734383
blue,456,2016-02-24 00:17:57.735517
grey,456,2016-02-24 00:17:57.736076
green,456,2016-02-24 00:17:57.740725
blue,456,2016-02-24 00:17:57.741053
grey,456,2016-02-24 00:17:57.741329
green,456,2016-02-24 00:17:57.800904
blue,456,2016-02-24 00:17:57.801223
grey,456,2016-02-24 00:17:57.801820
green,456,2016-02-24 00:17:57.802757
