00:01:02, OK, 41.0
00:02:02, OK, 41.0
00:03:03, OK, 41.0
00:04:03, OK, 41.0
00:05:03, OK, 41.0
00:06:03, OK, 39.0
00:07:03, OK, 43.0
00:08:04, OK, 35.0
00:09:04, OK, 41.0
00:10:04, OK, 43.0
00:11:04, OK, 39.0
00:12:05, OK, 43.0
00:13:05, OK, 33.0
00:14:05, OK, 43.0
00:15:05, OK, 41.0
00:16:05, OK, 41.0
00:17:06, OK, 41.0
00:18:06, OK, 37.0
00:19:06, OK, 41.0
00:20:06, OK, 41.0
00:21:06, OK, 41.0
00:22:07, OK, 41.0
00:23:07, FAIL, 0
00:24:09, OK, 35.0
00:25:09, OK, 41.0
00:26:09, OK, 37.0
00:27:00, OK, 41.0
00:28:00, OK, 41.0
00:29:00, OK, 41.0
00:30:00, OK, 41.0
00:31:00, OK, 41.0
00:32:01, OK, 41.0
00:33:01, OK, 41.0
00:34:01, OK, 41.0
00:35:01, OK, 41.0
00:36:01, OK, 41.0
00:37:02, OK, 41.0
00:38:02, FAIL, 0
00:39:04, OK, 41.0
00:40:04, OK, 41.0
00:41:04, FAIL, 0
00:42:07, OK, 41.0
00:43:07, OK, 41.0
00:44:07, OK, 43.0
00:45:07, OK, 41.0
00:46:07, OK, 41.0
00:47:08, FAIL, 0
00:48:01, OK, 41.0
00:49:01, OK, 37.0
00:50:01, OK, 41.0
00:51:02, OK, 41.0
00:52:02, OK, 35.0
00:53:02, OK, 43.0
00:54:02, OK, 41.0
00:55:02, OK, 41.0
00:56:03, OK, 43.0
00:57:03, OK, 43.0
00:58:03, OK, 41.0
00:59:03, FAIL, 0
09:01:03, OK, 43.0
09:02:03, OK, 43.0
09:03:04, OK, 43.0
09:04:04, OK, 41.0
09:05:04, OK, 41.0
09:06:04, OK, 43.0
09:07:04, OK, 39.0
09:08:05, OK, 43.0
09:09:05, OK, 43.0
09:10:05, FAIL, 0
09:11:07, OK, 39.0
09:12:07, OK, 41.0
09:13:08, FAIL, 0
09:14:00, OK, 41.0
09:15:00, FAIL, 0
09:16:02, OK, 41.0
09:17:02, OK, 41.0
09:18:03, OK, 43.0
09:19:03, OK, 41.0
09:20:03, OK, 43.0
09:21:03, OK, 43.0
09:22:03, OK, 43.0
09:23:04, OK, 43.0
09:24:04, OK, 43.0
09:25:04, OK, 43.0
09:26:04, OK, 41.0
09:27:04, OK, 41.0
09:28:05, OK, 43.0
09:29:05, OK, 41.0
09:30:05, OK, 45.0
09:31:05, OK, 39.0
09:32:05, OK, 41.0
09:33:06, FAIL, 0
09:34:08, OK, 43.0
09:35:08, FAIL, 0
09:36:00, OK, 43.0
09:37:00, OK, 43.0
09:38:01, OK, 43.0
09:39:01, OK, 43.0
09:40:01, OK, 43.0
09:41:01, OK, 43.0
09:42:01, FAIL, 0
09:43:04, OK, 41.0
09:44:04, OK, 41.0
09:45:04, OK, 43.0
09:46:04, OK, 43.0
09:47:04, OK, 43.0
09:48:05, OK, 41.0
09:49:05, FAIL, 0
09:50:01, FAIL, 0
09:51:03, FAIL, 0
09:52:07, FAIL, 0
09:53:02, FAIL, 0
09:54:08, OK, 43.0
09:55:08, OK, 43.0
09:56:08, OK, 43.0
09:57:08, OK, 43.0
09:58:09, OK, 43.0
09:59:09, FAIL, 0
10:01:01, OK, 37.0
10:02:01, OK, 41.0
10:03:02, OK, 43.0
10:04:02, FAIL, 0
12:09:27, OK, 37.0
12:10:07, OK, 43.0
12:11:07, OK, 39.0
12:12:07, OK, 43.0
12:13:07, OK, 41.0
12:14:07, OK, 37.0
12:15:08, OK, 43.0
12:16:08, OK, 43.0
12:17:08, OK, 41.0
12:18:08, OK, 41.0
12:19:09, OK, 37.0
12:20:09, OK, 41.0
12:21:09, FAIL, 0
13:25:43, OK, 37.0
13:26:03, OK, 43.0
13:27:04, OK, 43.0
13:28:04, FAIL, 0
13:29:06, OK, 39.0
13:30:06, OK, 43.0
13:31:06, OK, 35.0
13:32:07, OK, 37.0
13:33:07, OK, 43.0
13:34:07, FAIL, 0
13:35:09, OK, 41.0
13:36:09, OK, 43.0
13:37:10, OK, 43.0
13:38:00, OK, 43.0
13:39:00, FAIL, 0
13:40:02, OK, 39.0
13:42:10, OK, 39.0
13:43:00, OK, 41.0
13:44:00, OK, 39.0
13:45:00, OK, 37.0
13:46:00, OK, 39.0
13:47:00, OK, 41.0
13:48:01, OK, 35.0
13:49:01, OK, 39.0
13:50:01, FAIL, 0
13:51:03, OK, 39.0
13:52:04, OK, 39.0
13:53:04, OK, 33.0
13:54:04, OK, 39.0
13:55:04, OK, 35.0
13:56:04, OK, 37.0
13:57:05, OK, 37.0
13:58:05, OK, 37.0
13:59:05, OK, 37.0
14:01:05, FAIL, 0
14:02:10, OK, 37.0
14:03:00, OK, 41.0
14:04:00, FAIL, 0
14:05:02, OK, 41.0
14:06:02, OK, 35.0
14:07:02, OK, 39.0
14:08:03, OK, 39.0
14:09:03, OK, 37.0
14:10:03, OK, 41.0
16:30:04, FAIL, 0
16:31:01, FAIL, 0
16:32:03, FAIL, 0
16:33:08, FAIL, 0
16:35:30, OK, 41.0
16:36:00, OK, 41.0
16:37:00, OK, 41.0
16:38:00, OK, 37.0
16:39:00, OK, 35.0
16:40:01, OK, 37.0
16:41:01, OK, 41.0
16:42:01, OK, 41.0
16:43:01, FAIL, 0
16:44:05, OK, 39.0
16:45:06, OK, 35.0
16:46:06, FAIL, 0
18:51:58, OK, 35.0
18:52:08, FAIL, 0
18:53:00, OK, 41.0
18:54:01, OK, 41.0
18:55:01, OK, 39.0
18:56:01, OK, 41.0
18:57:01, OK, 39.0
18:58:01, OK, 41.0
18:59:02, OK, 39.0
19:01:02, OK, 35.0
19:02:02, OK, 39.0
19:03:02, OK, 41.0
19:04:03, OK, 41.0
19:05:03, OK, 37.0
19:06:03, FAIL, 0
19:07:05, OK, 41.0
19:08:05, OK, 41.0
19:09:05, OK, 41.0
19:10:06, OK, 41.0
19:11:06, OK, 41.0
19:12:06, OK, 39.0
19:13:06, OK, 41.0
19:14:06, OK, 41.0
19:15:07, OK, 41.0
19:16:07, OK, 41.0
19:17:07, OK, 39.0
19:18:07, FAIL, 0
19:19:09, OK, 39.0
19:20:00, OK, 41.0
19:21:00, FAIL, 0
19:22:02, OK, 37.0
19:23:02, OK, 41.0
19:24:02, FAIL, 0
19:25:05, OK, 39.0
19:26:05, OK, 41.0
19:27:05, OK, 41.0
19:28:05, FAIL, 0
19:29:29, OK, 39.0
19:30:09, OK, 39.0
19:31:10, OK, 41.0
19:32:00, FAIL, 0
19:33:02, OK, 39.0
19:34:02, OK, 41.0
19:35:02, OK, 37.0
19:36:02, OK, 41.0
19:37:03, OK, 41.0
19:38:03, OK, 39.0
19:39:03, OK, 37.0
19:40:03, OK, 39.0
19:41:03, OK, 39.0
19:42:04, FAIL, 0
19:43:06, OK, 35.0
19:44:06, OK, 41.0
19:45:06, OK, 41.0
19:46:06, OK, 41.0
19:47:07, OK, 39.0
19:48:07, FAIL, 0
19:49:09, OK, 41.0
19:50:09, FAIL, 0
19:51:04, OK, 37.0
19:52:05, OK, 41.0
19:53:05, FAIL, 0
19:54:07, OK, 41.0
19:55:07, FAIL, 0
19:56:28, OK, 37.0
19:57:08, OK, 37.0
19:58:08, OK, 37.0
19:59:09, OK, 41.0
20:01:09, FAIL, 0
20:02:01, OK, 37.0
20:03:01, OK, 37.0
20:04:02, OK, 37.0
20:05:02, OK, 41.0
20:06:02, FAIL, 0
20:08:28, OK, 35.0
20:09:08, OK, 35.0
20:10:09, OK, 37.0
20:11:09, OK, 39.0
20:12:09, OK, 41.0
20:13:09, FAIL, 0
20:18:15, OK, 39.0
20:19:05, OK, 39.0
20:20:05, FAIL, 0
20:21:08, OK, 41.0
20:22:08, OK, 43.0
20:23:08, FAIL, 0
20:24:00, OK, 35.0
20:25:00, OK, 41.0
20:26:01, OK, 41.0
20:27:01, OK, 37.0
20:28:01, FAIL, 0
20:29:03, OK, 41.0
20:30:03, OK, 41.0
20:31:04, OK, 35.0
20:32:04, OK, 39.0
20:33:04, OK, 35.0
20:34:04, FAIL, 0
20:36:25, FAIL, 0
20:37:07, OK, 37.0
20:38:07, OK, 35.0
20:39:07, OK, 37.0
20:40:07, OK, 41.0
20:41:08, OK, 41.0
20:42:08, FAIL, 0
20:44:36, FAIL, 0
20:45:08, OK, 37.0
20:46:08, FAIL, 0
20:47:55, OK, 35.0
20:48:05, OK, 35.0
20:49:06, OK, 37.0
20:50:06, FAIL, 0
20:51:08, OK, 39.0
20:52:08, OK, 33.0
20:53:08, OK, 37.0
20:54:09, OK, 41.0
20:55:09, FAIL, 0
20:56:05, OK, 41.0
20:57:05, OK, 41.0
20:58:05, OK, 41.0
20:59:06, OK, 41.0
21:01:06, OK, 41.0
21:02:06, OK, 35.0
21:03:06, FAIL, 0
21:04:01, OK, 35.0
21:05:01, OK, 39.0
21:06:01, OK, 39.0
21:07:01, OK, 39.0
21:08:01, OK, 35.0
21:09:02, OK, 39.0
21:10:02, OK, 39.0
21:11:02, OK, 41.0
21:12:02, OK, 35.0
21:13:02, OK, 39.0
21:14:02, OK, 35.0
21:15:03, OK, 39.0
21:16:03, OK, 35.0
21:17:03, OK, 39.0
21:18:03, OK, 39.0
21:19:03, OK, 43.0
21:20:04, OK, 37.0
21:21:04, OK, 35.0
21:22:04, FAIL, 0
21:23:08, OK, 37.0
21:24:09, OK, 35.0
21:25:09, OK, 39.0
21:26:09, OK, 37.0
21:27:09, OK, 35.0
21:28:09, OK, 41.0
21:29:00, OK, 41.0
21:30:00, OK, 37.0
21:31:00, FAIL, 0
